1	1	2013	57.1
1	2	2013	64
1	3	2013	56.8
1	4	2013	60.7
1	5	2013	62.5
1	6	2013	65.5
1	7	2013	66.4
1	8	2013	60.6
1	9	2013	57.5
1	10	2013	57.3
1	11	2013	65.5
1	12	2013	64.9
1	13	2013	59.5
1	14	2013	57.5
1	15	2013	62.3
1	16	2013	63.5
1	17	2013	55.4
1	18	2013	55.1
1	19	2013	63.9
1	20	2013	67
1	21	2013	69.9
1	22	2013	65.8
1	23	2013	62.8
1	24	2013	65.9
1	25	2013	59.7
1	26	2013	61
1	27	2013	57.4
1	28	2013	60.2
1	29	2013	60.3
1	30	2013	62.5
1	31	2013	66.4
2	1	2013	69.3
2	2	2013	71.8
2	3	2013	67
2	4	2013	73.9
2	5	2013	67.2
2	6	2013	66.6
2	7	2013	65.6
2	8	2013	56.6
2	9	2013	59.3
2	10	2013	62.7
2	11	2013	65.5
2	12	2013	60.6
2	13	2013	63.7
2	14	2013	64.1
2	15	2013	60.8
2	16	2013	65.1
2	17	2013	69.2
2	18	2013	71.8
2	19	2013	60
2	20	2013	60.4
2	21	2013	65.1
2	22	2013	60.7
2	23	2013	62.7
2	24	2013	67.3
2	25	2013	69
2	26	2013	72.3
2	27	2013	65.1
2	28	2013	69.8
3	1	2013	66.7
3	2	2013	54.9
3	3	2013	53.3
3	4	2013	59.4
3	5	2013	65.5
3	6	2013	67.1
3	7	2013	65.8
3	8	2013	69.1
3	9	2013	71.2
3	10	2013	69.3
3	11	2013	65.2
3	12	2013	69.7
3	13	2013	68.2
3	14	2013	59.9
3	15	2013	62.7
3	16	2013	69.5
3	17	2013	73.2
3	18	2013	75.1
3	19	2013	75.5
3	20	2013	71.6
3	21	2013	68
3	22	2013	75.9
3	23	2013	74.9
3	24	2013	69.6
3	25	2013	64.4
3	26	2013	69.1
3	27	2013	65
3	28	2013	66.2
3	29	2013	63.9
3	30	2013	66.7
3	31	2013	66.9
4	1	2013	69.6
4	2	2013	65
4	3	2013	68.2
4	4	2013	70.3
4	5	2013	71.7
4	6	2013	62.3
4	7	2013	62
4	8	2013	69.7
4	9	2013	65.2
4	10	2013	65.5
4	11	2013	60.9
4	12	2013	59.6
4	13	2013	66.2
4	14	2013	62.8
4	15	2013	74.5
4	16	2013	75.6
4	17	2013	79.5
4	18	2013	78
4	19	2013	70.4
4	20	2013	68.3
4	21	2013	61.5
4	22	2013	69.1
4	23	2013	76.9
4	24	2013	75.4
4	25	2013	69
4	26	2013	70.8
4	27	2013	70
4	28	2013	72.2
4	29	2013	78.4
4	30	2013	76.9
5	1	2013	62.5
5	2	2013	67.9
5	3	2013	71.2
5	4	2013	74.1
5	5	2013	76.9
5	6	2013	76.9
5	7	2013	79.2
5	8	2013	78.8
5	9	2013	80.3
5	10	2013	79.6
5	11	2013	71.2
5	12	2013	72.9
5	13	2013	75.8
5	14	2013	79.4
5	15	2013	78.2
5	16	2013	79.6
5	17	2013	79.9
5	18	2013	80.2
5	19	2013	81.7
5	20	2013	79.8
5	21	2013	78.2
5	22	2013	78.1
5	23	2013	79.7
5	24	2013	78.2
5	25	2013	80.2
5	26	2013	81.1
5	27	2013	85
5	28	2013	85
5	29	2013	84.1
5	30	2013	85.9
5	31	2013	85.7
6	1	2013	86.5
6	2	2013	85.6
6	3	2013	80.9
6	4	2013	78.5
6	5	2013	78.5
6	6	2013	82
6	7	2013	83.4
6	8	2013	87.4
6	9	2013	82.4
6	10	2013	77.1
6	11	2013	78.7
6	12	2013	80.2
6	13	2013	82.9
6	14	2013	83.5
6	15	2013	85.2
6	16	2013	84.7
6	17	2013	84.3
6	18	2013	85.5
6	19	2013	85.4
6	20	2013	84.8
6	21	2013	87.3
6	22	2013	86.1
6	23	2013	84.1
6	24	2013	83.4
6	25	2013	87.7
6	26	2013	88.3
6	27	2013	88.6
6	28	2013	87.7
6	29	2013	86.6
6	30	2013	85
7	1	2013	87.2
7	2	2013	85.5
7	3	2013	86.4
7	4	2013	86.5
7	5	2013	84.1
7	6	2013	82.5
7	7	2013	82.3
7	8	2013	85.8
7	9	2013	85.3
7	10	2013	84.4
7	11	2013	84
7	12	2013	84.2
7	13	2013	80.5
7	14	2013	85.1
7	15	2013	83.5
7	16	2013	85.4
7	17	2013	86.1
7	18	2013	83.2
7	19	2013	84.4
7	20	2013	85.8
7	21	2013	86.1
7	22	2013	87.2
7	23	2013	87.1
7	24	2013	87.3
7	25	2013	84.9
7	26	2013	84.2
7	27	2013	85.9
7	28	2013	86.5
7	29	2013	88.4
7	30	2013	88.2
7	31	2013	85.8
8	1	2013	87
8	2	2013	85.3
8	3	2013	87.6
8	4	2013	88.7
8	5	2013	88.6
8	6	2013	87.4
8	7	2013	88.2
8	8	2013	89
8	9	2013	87.9
8	10	2013	87
8	11	2013	88.2
8	12	2013	89.8
8	13	2013	89
8	14	2013	82.9
8	15	2013	80.5
8	16	2013	83.4
8	17	2013	83.3
8	18	2013	85.2
8	19	2013	86.6
8	20	2013	81
8	21	2013	80.5
8	22	2013	82.1
8	23	2013	82
8	24	2013	83
8	25	2013	84.7
8	26	2013	86.4
8	27	2013	86.8
8	28	2013	85.2
8	29	2013	79.7
8	30	2013	83.1
8	31	2013	78.5
9	1	2013	73.5
9	2	2013	77.5
9	3	2013	79.7
9	4	2013	78.1
9	5	2013	81.6
9	6	2013	84.3
9	7	2013	82.3
9	8	2013	82.6
9	9	2013	83.5
9	10	2013	85.6
9	11	2013	85.6
9	12	2013	87
9	13	2013	86.1
9	14	2013	85.9
9	15	2013	82.2
9	16	2013	81.5
9	17	2013	81.6
9	18	2013	80.8
9	19	2013	81.9
9	20	2013	83.2
9	21	2013	82.5
9	22	2013	81.5
9	23	2013	82.5
9	24	2013	83
9	25	2013	81.4
9	26	2013	76.9
9	27	2013	78.4
9	28	2013	80
9	29	2013	81.5
9	30	2013	79.4
10	1	2013	78.9
10	2	2013	77.9
10	3	2013	74.4
10	4	2013	76.7
10	5	2013	77.7
10	6	2013	76.8
10	7	2013	80.6
10	8	2013	81.3
10	9	2013	77
10	10	2013	80.7
10	11	2013	79.3
10	12	2013	77
10	13	2013	78.3
10	14	2013	78.7
10	15	2013	76.1
10	16	2013	70.4
10	17	2013	72.7
10	18	2013	73.8
10	19	2013	75.9
10	20	2013	75.5
10	21	2013	72.1
10	22	2013	72.4
10	23	2013	71.9
10	24	2013	70.1
10	25	2013	68.7
10	26	2013	68.1
10	27	2013	69.9
10	28	2013	72.1
10	29	2013	75.4
10	30	2013	74.7
10	31	2013	73.6
11	1	2013	78
11	2	2013	78.3
11	3	2013	75.6
11	4	2013	70
11	5	2013	71.9
11	6	2013	74.7
11	7	2013	74.7
11	8	2013	79.2
11	9	2013	80.8
11	10	2013	78.5
11	11	2013	67.9
11	12	2013	68.9
11	13	2013	67.9
11	14	2013	74.3
11	15	2013	69.4
11	16	2013	66.2
11	17	2013	63.9
11	18	2013	62.1
11	19	2013	63.6
11	20	2013	68.8
11	21	2013	69.6
11	22	2013	68.9
11	23	2013	74.8
11	24	2013	72.3
11	25	2013	62.4
11	26	2013	68.1
11	27	2013	65.7
11	28	2013	56
11	29	2013	55.5
11	30	2013	61.8
12	1	2013	62.1
12	2	2013	62
12	3	2013	62.9
12	4	2013	64
12	5	2013	67
12	6	2013	66.3
12	7	2013	69.2
12	8	2013	72.3
12	9	2013	65.7
12	10	2013	60.9
12	11	2013	60.8
12	12	2013	63.7
12	13	2013	65.1
12	14	2013	67.8
12	15	2013	67.2
12	16	2013	67.7
12	17	2013	61.1
12	18	2013	57.7
12	19	2013	56.2
12	20	2013	54.5
12	21	2013	54.8
12	22	2013	57.9
12	23	2013	59
12	24	2013	57.9
12	25	2013	60.8
12	26	2013	56.1
12	27	2013	51.6
12	28	2013	55.3
12	29	2013	53.7
12	30	2013	59.1
12	31	2013	60.9
1	1	2017	71.5
1	2	2017	70.3
1	3	2017	69.3
1	4	2017	73.2
1	5	2017	71.8
1	6	2017	71.6
1	7	2017	71.6
1	8	2017	66.4
1	9	2017	62.7
1	10	2017	65.7
1	11	2017	67.4
1	12	2017	66.4
1	13	2017	57.7
1	14	2017	56.6
1	15	2017	56.4
1	16	2017	59.9
1	17	2017	67.5
1	18	2017	68
1	19	2017	64.9
1	20	2017	55.6
1	21	2017	57.1
1	22	2017	58.1
1	23	2017	57.9
1	24	2017	58.2
1	25	2017	60
1	26	2017	60.1
1	27	2017	65.7
1	28	2017	68.4
1	29	2017	69.3
1	30	2017	61
1	31	2017	62.4
2	1	2017	61.1
2	2	2017	60.1
2	3	2017	68
2	4	2017	66.4
2	5	2017	66
2	6	2017	63.6
2	7	2017	64.2
2	8	2017	62.9
2	9	2017	51.7
2	10	2017	53.6
2	11	2017	54
2	12	2017	58.6
2	13	2017	61
2	14	2017	61.9
2	15	2017	66.2
2	16	2017	65.5
2	17	2017	69.5
2	18	2017	66.5
2	19	2017	69.9
2	20	2017	67.8
2	21	2017	67.6
2	22	2017	66.6
2	23	2017	57.6
2	24	2017	56.1
2	25	2017	57.7
2	26	2017	56.5
2	27	2017	59.6
2	28	2017	57.8
3	1	2017	61.4
3	2	2017	57.8
3	3	2017	63.8
3	4	2017	64.3
3	5	2017	70.1
3	6	2017	59.9
3	7	2017	56.7
3	8	2017	58.1
3	9	2017	62.1
3	10	2017	63.8
3	11	2017	68.6
3	12	2017	71.8
3	13	2017	61.2
3	14	2017	57.6
3	15	2017	61.2
3	16	2017	61.6
3	17	2017	65
3	18	2017	67.8
3	19	2017	66.9
3	20	2017	71.8
3	21	2017	64.3
3	22	2017	69.6
3	23	2017	65.7
3	24	2017	70
3	25	2017	59.2
3	26	2017	57.3
3	27	2017	68.4
3	28	2017	71.2
3	29	2017	69.7
3	30	2017	73.6
3	31	2017	62
4	1	2017	57.7
4	2	2017	62.4
4	3	2017	68.5
4	4	2017	71.5
4	5	2017	76.1
4	6	2017	74.5
4	7	2017	74.5
4	8	2017	78.9
4	9	2017	79.2
4	10	2017	83.4
4	11	2017	65.2
4	12	2017	64
4	13	2017	67.7
4	14	2017	71.2
4	15	2017	78
4	16	2017	79.3
4	17	2017	83.5
4	18	2017	79.3
4	19	2017	78.3
4	20	2017	79.9
4	21	2017	74.4
4	22	2017	63.9
4	23	2017	69.4
4	24	2017	71.2
4	25	2017	77.2
4	26	2017	74.1
4	27	2017	62.3
4	28	2017	65.8
4	29	2017	71.7
4	30	2017	76.1
5	1	2017	80.1
5	2	2017	79.6
5	3	2017	78
5	4	2017	82.7
5	5	2017	81.1
5	6	2017	75.1
5	7	2017	76
5	8	2017	81.7
5	9	2017	77.9
5	10	2017	84
5	11	2017	84.3
5	12	2017	81.1
5	13	2017	77.1
5	14	2017	81.3
5	15	2017	77.6
5	16	2017	70.6
5	17	2017	76.4
5	18	2017	79.9
5	19	2017	75.1
5	20	2017	78.7
5	21	2017	78.5
5	22	2017	80.8
5	23	2017	83.9
5	24	2017	78.6
5	25	2017	72.7
5	26	2017	75.9
5	27	2017	72.6
5	28	2017	75.6
5	29	2017	82.2
5	30	2017	81.4
5	31	2017	85
6	1	2017	86.5
6	2	2017	76
6	3	2017	75.9
6	4	2017	78.4
6	5	2017	83.1
6	6	2017	85.4
6	7	2017	86.8
6	8	2017	84.3
6	9	2017	86.5
6	10	2017	84.7
6	11	2017	84.2
6	12	2017	82.8
6	13	2017	82.6
6	14	2017	75.2
6	15	2017	72.8
6	16	2017	76.7
6	17	2017	74
6	18	2017	76.7
6	19	2017	81.6
6	20	2017	85.8
6	21	2017	85.4
6	22	2017	85.8
6	23	2017	86.6
6	24	2017	88.5
6	25	2017	88.8
6	26	2017	89.1
6	27	2017	86
6	28	2017	87.4
6	29	2017	86.8
6	30	2017	85.5
7	1	2017	84.5
7	2	2017	87.2
7	3	2017	84.7
7	4	2017	84.3
7	5	2017	87.3
7	6	2017	88.5
7	7	2017	83.2
7	8	2017	83.9
7	9	2017	85
7	10	2017	86.3
7	11	2017	86.3
7	12	2017	87.7
7	13	2017	88.9
7	14	2017	87.6
7	15	2017	88.5
7	16	2017	88.8
7	17	2017	87.8
7	18	2017	89.2
7	19	2017	89.8
7	20	2017	89.9
7	21	2017	90
7	22	2017	88.8
7	23	2017	89.6
7	24	2017	89.3
7	25	2017	88.8
7	26	2017	87.5
7	27	2017	88
7	28	2017	86.8
